"В качестве файла-контейнера можно взять любой достаточно большой файл, например видеозапись или образ DVD - после подключения он будет частично испорчен, но по прежнему будет определяться как видеозапись или образ диска.
Внутри него не появятся никакие распознаваемые сигнатуры, что усложняет автоматический поиск ""скрытых дисков""",0,96
"На практике, создаваемое нами ПО выполняется на множестве процессоров. К сожалению, многие наши допущения, справедливые для одного процессора, в случае нескольких процессоров становятся ложными. Например, каким будет состояние памяти, если два процессора изменяют один блок памяти? В общем случае на этот вопрос ответить сложно. Может случиться так, что внесенное одним процессом изменение перепишет внесенное другим. Справедливо может быть и обратное: может «победить» изменение другого процессора. Или оба процесса могут попытаться внести изменение одновременно, в результате чего возникнет неопределенное состояние, не соответствующее ни одному ожидаемому. Мы называем такие операции доступа «гонками данных» — ситуацией, в которой два или более процессоров в программе одновременно получают доступ к одной области памяти, и хотя бы одна из этих операций доступа выполняет запись без должной синхронизации.",0,97
"Когда процесс доходит до шлюза, движок читает список ID исходящих потоков и идет искать их определения. Тот поток, который встретится раньше и будет первым.

Вообще говоря, определения потоков могут находиться в XML-файле где угодно, вовсе необязательно сразу после шлюза. Элементы в модели лежат в том порядке, в котором их создавали. Когда вы интенсивно редактируете процесс, добавляя и удаляя кубики и стрелочки, в XML-файле все будет изрядно перемешано. Впрочем, движку это безразлично.

Окей, вернемся к нашему exclusive gateway и найдем определения его потоков. Кстати, держите лайфхак: если давать BPMN-элементам осмысленные айдишники, то модель будет более читабельной и с логами тоже будет проще работать.",0,98
"Наверное, вы заметили, что для второго исходящего потока у нас никакое условие не задано. И как думаете, что в таком случае произойдет?

Если условие не задано, оно считается истинным. То есть, когда мы поменяем определения потоков местами, движок даже не дойдет до вычисления выражения ${forecast == ""rain""}, он просто пойдет по пути с меткой Flow_clear.

Довольно часто случается, что разработчик забыл поставить условия на выходах из шлюза ИЛИ и процесс начинает вести себя странно – все время сворачивает не в ту сторону, хотя значения переменных правильные и по логике должно быть иначе.

К сожалению, BPM-движки Camunda и Flowable при деплое процесса не проверяют, чтобы условия на исходящих потоках были заданы, поэтому эту ошибку бывает трудно поймать. ",0,99
"Какие теоретические последствия? Предположим, у кого-то из пользователей произошел выход за границу массива, и он отправил core dump. Переписка, открытие задачи на баг, поиск и исправление бага, проверка, пересборка, выдача обновленной версии и так далее. Это могут быть часы. Причем рассмотрен оптимистичный сценарий, когда по сообщению пользователя сразу понятно, где именно скрылся баг. Иногда поиск подобных дефектов может растянуться на длительное время из-за попыток понять, что, как и почему падает у клиентов. Как следствие — потеря ресурсов и репутации",0,100
"Как такового, официального отдельного мобильного приложения у lsFusion не существует. на практике они активно используют мобильные интерфейсы. Более того, как мне рассказали, многие процессы, например, в той же системе управления складом LSF WMS, выполняются именно на мобильных устройствах, часто с использованием сканеров.

Реализуется это по принципу уже всем привычного адаптивного дизайна. Когда вы открываете страницу, платформа определяет, заходите вы с компьютера или мобильного устройства, ориентируясь, в первую очередь, на размер экрана вашего устройства. И если оказывается, что вы загружаете систему со смартфона или планшета, система применяет другие стили, подходящие под мобильные устройства. А также иначе формирует навигационное меню, чтобы все корректно отображалось на небольшом экране.",0,101
"к быстро, без боли и страданий организовать хранение структурированных данных в бинарном формате. А затем и их передачу при необходимости. А потом, немного подумав, еще их обнаружение в «замусоренном» потоке.

Наверняка вы сталкивались с таким типом проектов, который задумывался (или заказывался) как нечто очень маленькое и компактное, а затем как-то неожиданно начинал разрастаться. Для таких вот «малюток» обычно стараешься ничего особенно не выдумывать и ограничиваешься минималистичным стеком.

Вот и я как-то работал над таким «вроде» небольшим и несложным проектом. Что это был за проект в контексте данной статьи — совсем неважно. Важно то, что в какой-то момент времени мне понадобилось сохранять данные с нескольких потоков. Логи. Дело нехитрое — берем файл, да записываем.",0,102
"о это был уже не первый случай, когда я встречался с ситуацией, где мне надо хранить данные «немного» в структурированном виде, иметь возможность примитивного поиска и легкий (а главное, быстрый) доступ к фрагментам данных. И тебе вроде бы нужна какая-то очень легкая база данных, но, с другой стороны, тебе очень не хочется с ней заморачиваться.

Ну а дальше — классика… Хочу себе такой инструмент, который и не база данных, и чуть больше, чем хранилище, и еще чтобы типизированное хранилось, и прочие приятные мелочи.

И вот после такого долгого предисловия — к делу. Речь пойдет о наборе инструментов для создания своего протокола данных для их хранения или же передачи. Знакомьтесь — brec (BinaryRECord).",0,103
"Как я и говорил ранее, нейроны — это пока что для нас черная коробочка, в которой происходят вычисления. Чтобы понять, какое входное значение важнее, мы и вводим веса.

Фактически, вес(weight) — это просто число, на которое умножается входное значение. Так же веса обозначаются буковой w

Так как в процессе математических вычислений в нашей сети может возникнуть ситуация, когда на вход вообще не поступает сигнал (то есть значение равно нулю), возникает необходимость в использовании смещения. Оно позволяет все равно генерировать выходной сигнал, даже при отсутствии входного. В противном случае нейрон просто ""не сработает"".

Смещение (bias) — это тоже просто число, которое прибавляется к произведению входных данных на соответствующие веса. Смещения обозначаются буквой b

Отлично, мы разобрались с архитектурой персептрона, пришло время показать наглядно вычисления в нашей, пока что, сырой сети.",0,104
"Если вы уже занимались написанием миграций для sql баз данных, то вы уже знаете, что это довольно просто делается при помощи ef core. Возьмем к примеру postgresql, там невозможно положить в БД запись не соответствующую схеме. Условно, если ваша модель содержит 3 поля данных: Guid Id, string Name & int Age, то записать данные { Guid Id, string Name, int Age, string NameWithAge } у вас не получится, ведь в таблице нету столбца, соответствующего новому полю NameWithAge. Чтобы этот столбец появился, разработчики пишут миграции, которые мигрируют имеющуюся на боевой базе схему на новую. Старые данные не теряются, при этом появляется возможность дополнять базу новыми данными с обновленной схемой.",0,105
"Для сохранения информации о текущей версии схемы достаточно отдельной таблицы. Примерно так работает ef core, сохраняя информацию о всех примененных миграциях в таблице __EFMigrationsHistory. Если была применена миграция, то средства БД отследят, чтобы все записи были в формате обновленной схемы. Теперь вы не найдете ни одну запись, в которой не было бы добавленных данных NameWithAge, а БД в свою очередь не позволит добавлять новые записи без поля NameWithAge.",0,106
"Это примерно то же самое, как если бы мы, пользуясь ef core, не доверяли бы механизму миграций, а сами бы писали sql-скрипты под каждое изменение схемы. Не очень удобно.

Гораздо удобнее, когда есть возможность писать скрипты миграций программно, чтобы они потом автоматически выполнялись при старте приложения.

В отличие от ef core у нас есть проблема. При использовании mongoDb приложение не сможет понять, какая текущая версия у схемы БД, чтобы начать применять миграции для обновления этой версии. Ведь средства mongo не контролируют схемы данных. Иначе говоря, мы не можем доверять данным о каждой примененной миграции из __MigrationsHistory, потому что в коллекции документов могут храниться как документы с обновленной схемой, так и документы старой схемы. В большинстве случаев поступают так: хранят версию каждого документа в самом документе.",0,107
"Отдельно нужно рассказать о ножке 10 Shutdown. По идее разработчика она предназначена для аварийного отключения выходных каскадов. Тоесть подать 1 на ножку 10 то шим на выходе будет равен нулю. Но тут есть подвох. Так как транзистор имеет между эмитером и землей резистор 5К то он не может быстро притянуть к земле ножку 8, тем более что на ней висит конденсатор SoftStart, который в некоторых моих БП дододил до емкости в 470uF. Таким образом такая защита не работает. Лично я по началу спалил не одну кучу транзисторов до конца не разобравшись с особенностью работы ножки Shutdown. Более правильным является следующая схема с использованием внешнего ключа.

Внешний ключ для аварийного отключения ШИМ в SG3525
Внешний ключ для аварийного отключения ШИМ в SG3525
Еще одной неприятностью которая стоила мне кучу транзисторов и времени является следующее. По какой-то причине при подаче напряжения питания на микросхему, на одном из ее выводом появляется довольно длинный от 300мкс нескольких мс импульс. Амплитуда паразитного импульса варьируется от 2 до 5-6В в зависимости от микросхемы. Так как импульс довольно длинный то он успевает напрочь выжечь силовые транзисторы. Причем описание данной бяки нигде не встречается. Бороться с данной проблемой пытался я значит разными способами.

Желтый канал - паразитный импульс на выходе SG3525, синий - питание.
Желтый канал - паразитный импульс на выходе SG3525, синий - питание.
Первое что приходит на ум это держать на земле 8 ножку микросхемы. Но это тоже не дает результата. Самым эффективным оказалось использование резистора в 20R по цепи питания и буферный кондер.",0,108
"Данный метод дает свои результаты, но даже в таком случае время от времени, скажем в 1 из 20 включений на выходе появляется паразитный импульс, но к счастью его амплитуда не превышает 1В, что недостаточно для открытия затворов более менее мощный силовых ключей. Как альтернатива можно конечно подавать питание на ножку 13 (питание выходных каскадов) с запаздыванием через P канальный или PNP транзистор, но 20Ом резистор вполне решает данную проблему.",0,109
"UX-аналитика – это сбор и анализ данных о взаимодействии пользователей с интерфейсом (клики, скроллы, навигация и прочие события). Такие события генерируются в огромных количествах, особенно при большой аудитории приложения. Чтобы эффективно обрабатывать эту информацию, необходима распределенная архитектура, способная масштабироваться под высокий поток событий и обеспечивать отказоустойчивость – т.е. работать надежно даже при сбоях отдельных компонентов. Также важна возможность обработки данных в реальном времени, чтобы как можно быстрее получать метрики и инсайты об опыте пользователей. В этой статье мы рассмотрим ключевые аспекты такой архитектуры: масштабирование UX-событий, надежный сбор метрик с устройств (в том числе офлайн), реалтайм-аналитику на основе потоковых технологий (Kafka, Flink, Kafka Streams, ClickHouse) и механизмы гарантированной доставки событий (at-least-once, exactly-once, retry, дедупликация). В результате станет понятно, как правильно спроектированная система UX-аналитики позволяет оперативно находить проблемные места UI, проводить A/B тесты и глубже понимать поведение пользователей",0,110
"Одним из ключевых механизмов масштабирования является партиционирование потока событий. В Apache Kafka каждый топик (канал сообщений) делится на партиции, которые распределяются по брокерам кластера​. Это означает, что множество узлов Kafka совместно разделяют нагрузку по хранению и приему сообщений. При росте нагрузки можно добавить брокеры и партиции – производительность кластера увеличится почти линейно​. Продюсеры (отправители) распределяют сообщения по партициям (например, по хэш-функции от идентификатора пользователя, чтобы события одного пользователя поступали в одну партицию в порядке). Это сохраняет порядок событий в рамках одной последовательности (скажем, действия конкретного пользователя или сессии будут упорядочены). Потребители Kafka в составе consumer group автоматически распределяются по партициям: каждая партиция закрепляется за одним потребителем группы​. Таким образом, если у нас N партиций, мы можем одновременно запустить до N потребителей, обрабатывающих данные параллельно. Это позволяет масштабировать обработку под требуемый throughput, просто увеличивая число потоков/экземпляров обработчиков.",0,111
"Для масштабирования хранения данных тоже применяются кластерные решения. Базы типа ClickHouse или распределенные файловые системы (HDFS, S3) могут работать в кластере, где данные шардуются и реплицируются. Например, ClickHouse в высоконагруженных сценариях разворачивается как кластер с шардами и репликами для балансировки нагрузки и отказоустойчивости​. В совокупности, комбинация горизонтально масштабируемого брокера и кластерных хранилищ позволяет системе расти практически без ограничений. Известны примеры, когда сотни миллиардов событий в день проходят через такую архитектуру – например, компания DoorDash сообщала об обработке в реальном времени порядка 1,3 триллиона событий в сутки при помощи Kafka + Flink-пайплайна​ (это около 15 миллионов событий в секунду).",0,112
"Сбор данных с пользовательских устройств осложняется тем, что клиентское окружение ненадежно: соединение может быть медленным или прерываться, пользователь может работать офлайн (особенно в мобильных приложениях). Тем не менее, для полноты UX-аналитики важно постараться получить события даже в этих условиях. Решение – делать сбор толерантным к офлайну и задержкам.

На стороне клиента это достигается через буферизацию и ретрай. Как отмечалось, аналитические SDK обычно сохраняют события локально, если нет соединения, и пытаются отправить их позже​. Например, мобильное приложение может складывать события во внутреннюю БД (SQLite) или в память, помечая их временной меткой. При восстановлении сети буфер выгружается на сервер. Важно предусмотреть ограничение: бесконечно копить офлайн-события нельзя (иначе при очень долгом офлайне или неисправности данные устареют или займут много места). Firebase, к примеру, игнорирует события старше 72 часов​. Разработчики приложения могут сами устанавливать допустимые пределы хранения офлайн-данных и политику отбрасывания самых старых записей, если лимит превышен.",0,113
"Подтверждение доставки играет ключевую роль. После отправки батча событий клиент ждет подтверждения от сервера сбора. Если в разумный срок подтверждение не получено (например, таймаут запроса или сетевой сбой), клиент помечает передачу как неуспешную и попробует отправить те же данные повторно позже. Такой механизм гарантирует доставку как минимум один раз (at-least-once) – ни одно событие не потеряется без повторной попытки. Однако он может приводить к дубликатам на сервере (если, скажем, сервер получил данные и ответил, но ответ не дошел до клиента, клиент повторно отправит тот же батч)​. Поэтому на стороне сервера или в downstream-обработке следует предусмотреть обработку дублей. Логика дедупликации может быть основана на уникальных идентификаторах событий (генерируемых на клиенте) или на идемпотентности операций потребителя (например, увеличение счетчика на 1 дважды даст тот же результат, если обеспечить идемпотентное слияние). В любом случае, при at-least-once доставке разработчики должны учесть идемпотентность получаемых данных​, чтобы повторная обработка не исказила метрики.",0,114
"Еще одна проблема – внепорядочное поступление. Если часть событий отправляется с задержкой (оффлайн), их время фактического свершения будет раньше, чем время получения. Это особенно критично для последовательных действий (например, пользователь открыл приложение в 10:00, а к 10:05 был офлайн и совершил действие, которое дошло до сервера только в 10:30). Чтобы аналитика учитывала такие случаи, используются метки времени события на клиенте и поддержка упорядочивания по этим меткам на сервере. Потоковые системы (Flink, Spark Streaming) предлагают модель Event Time – события обрабатываются по таймстампу, а не по времени прибытия​. С помощью оконных функций можно подождать немного (window lag) после прибытия событий, чтобы дождаться возможных «опоздавших» и все же включить их в нужные агрегаты (например, посчитать полноценное число кликов за день, включая те, что пришли позже).",0,115
"В центре решения, как правило, находится распределенный лог событий (Kafka), о котором мы уже говорили. Kafka обеспечивает декомпозицию данных: продюсеры и консюмеры не знают друг о друге, они связаны только через топики. Это очень удобно для аналитики: одни и те же UX-события, попавшие в Kafka, могут разветвляться на разные потребляющие сервисы. Например, можно параллельно запустить: (а) потоковую обработку для онлайн-дашборда продуктовой команды, (б) выделенный консьюмер, сохраняющий сырые события в хранилище для последующего Batch-анализа, (в) сервис, считающий метрики для A/B теста, и т.д. Kafka допускает множественное потребление без нагрузки на продюсера: достаточно создать разные группы потребителей, и каждый будет получать полный поток независимо. При этом Kafka гарантирует упорядоченность внутри партиции и хранит данные достаточно долго (обычно 7 дней по умолчанию​), чтобы в случае задержки потребителей или повторного анализа можно было “перечитать” историю. Все эти свойства делают Kafka основой real-time конвейера, обеспечивая высокую пропускную способность и надежность хранения.",0,116
"В контексте UX-аналитики практически всегда выбирается подход at-least-once. Потерять события о действиях пользователей недопустимо (это бреши в данных, искажающие аналитическую картину), поэтому система должна как минимум один раз доставить каждое событие. Дубликаты же терпимы – их можно отфильтровать или агрегировать таким образом, чтобы они не влияли на финальные метрики. Мы уже упоминали, что idempotent-поведение потребителей и явная дедупликация – стандартный способ работы при at-least-once​. Например, можно при записи событий в ClickHouse использовать уникальный ключ (session_id + event_id) и при попытке вставить дубликат – игнорировать его. Либо, если считаются агрегаты на лету, хранить состояние, проверяя обработано ли событие с таким ID ранее.",0,117
"В некоторых системах для критичных метрик пытаются реализовать end-to-end exactly-once. Это означает, что от источника (трекера) до итогового хранилища событие будет учтено ровно один раз. Kafka со своей стороны поддерживает транзакции – например, можно прочитать из одного топика и записать в другой в рамках атомарной транзакции, избегая ситуации частичного сбоя. Flink, как уже говорилось, обеспечивает exactly-once при обновлении своего состояния и при выводе данных, если интеграция поддерживает двухфазный коммит (2PC). Однако полностью исключить дубли иногда практически сложно (например, на этапе сбора с клиента, где при плохой сети дублирование почти неизбежно). Потому архитекторы часто идут на компромисс: внутри стримингового конвейера добиться максимально идемпотентной обработки, а финальную чистку данных от дубликатов поручить этапу подготовки отчетов или SQL-запросам (например, с DISTINCT).",0,118
"Другим аспектом отказоустойчивости является репликация компонентов. Все ключевые узлы системы следует дублировать: Kafka-брокеры объединены в кластер с фактором репликации N≥3 (каждое сообщение копируется на N брокеров)​; серверы сбора работают в нескольких экземплярах (и, желательно, в разных датацентрах или зонах); обработчики (Flink TaskManagers или инстансы микросервисов) запускаются с резервом, чтобы при падении одного узла его партиции подхватывали другие. Хранилища – будь то ClickHouse, Elasticsearch, Hadoop – тоже настраиваются с репликацией данных. Таким образом, единичный сбой не приводит к потере данных или остановке конвейера: максимум происходит временная задержка, пока система переключается на резервные ресурсы.",0,119
"Мониторинг и автоматическое восстановление – последний, но не менее важный элемент отказоустойчивости. В продакшне необходимо отслеживать работу конвейера: длину очередей Kafka, отставание потребителей, успешность чекпойнтов Flink, загрузку узлов. При обнаружении проблем (например, потребитель сильно отстал или неактивен) оркестрация (Kubernetes, Yarn) перезапустит нужный компонент. Если где-то скапливаются сообщения, можно временно масштабировать потребителей, чтобы разгрузить очередь. Встроенные механизмы, такие как ребалансировка consumer group в Kafka, автоматически перераспределяют партиции, если один из потребителей упал – это позволяет остальным продолжить чтение его партиций без остановки общего процесса.",0,120
"Для десериализатора использован БНФ языка DOT, который взят из официального руководства по DOT на сайте graphviz [7]:

Из БНФ были удалены синтаксические категории, связанные с портом узлов, т.к. использование этого элемента в дальнейшей разработке не просматривается.

С другой стороны, БНФ была дополнена отсутствующей в формальной грамматике формой построения ребер от одного узла к сборке узлов в фигурных скобках. Эта возможность в официальной документации описывается вербально.",0,121
"Правила генератора парсера yeek задаются на основании БНФ языка dot [2]. Для экономии места и времени читателя не привожу БНФ, но выскажу общее соображение, повлиявшее на алгоритм отображения структуры парсера на граф.

Во входном файле генератора парсера корневой элемент синтаксического анализатора назван branch, а не root, т.к. его результат подобен не синтаксическому дереву, а линейной последовательной ветви с «листьями и гроздьями атрибутов».",0,122
"В ходе разработки встретилась один существенный недостаток движка libgraph — отсутствие возможности привязать к узлам, ребрам и графам атрибуты свойств. Впору было отказаться от пакета libgraph в пользу пакета Erlang–а digraph, или graphvix. Между прочим digraph, или graphvix базирутся как минимум на 3 таблицах ETS.

С другой стороны разработчик libgraph Пол Шенфельдер в [9] утверждает, что он устранил ограничения модуля digraph на количество графов и достиг во многих своих тестах и большей производительности.

Взвесив эти аргументы, я решил оставить в разработке пакет libgraph, но использовать для хранения атрибутов графа, его узлов и ребер одну таблицу ETS. Для подграфов вводятся дополнительные таблицы ETS.",0,123
"Для исключения коллизий названий элементов была использована отдельная таблица ETS для регистрации имен обрабатываемых графов. Это оказалось удобно при последовательном прогоне отладочного скрипта.

По информации из известной книги Саши Юрича [8] эффективная работа штатного модуля Registry основана именно на таблице ETS. Поэтому выбор таблиц ETS оказался оптимальным.

В настоящей версии транслятора содержимое таблицы ETS на диске не сохраняется. Возможно, это будет реализовано при помощи таблицы DETS, но пока вопрос остается открытым до принятия решения об обеспечении идентичности связанных таблиц и графов.",0,124
"Поскольку задача состоит из текста условия - а также некоего кода который генерит входные данные и проверяет ответ - вскоре я сделал добавление на сайте, чтобы этот самый генерящий и верифицирующий код (setter / checker) можно было писать на Python (изначально как и сам сайт использовался только PHP). В отличие от большинства других пользователей предлагающих задачи Клайв обычно присылает материалы (текст и код) в духе ""Plug and Play"" - их достаточно просто добавить и все наверняка работает.",0,125
"Сколь‑нибудь серьезно повлиять на его развитие вы не сможете, предотвратить «поворот не туда» в его развитии, если такое вдруг случится — не получится, продолжить разработку вместо авторов у вас банально не хватит ресурсов, сил и времени.

Рассказы про «открытый код» и «возможность форка» на практике так рассказами и остаются (по большей части) — некому и некогда таким заниматься на обычном проекте в обычной компании.

Представьте масштаб работ по созданию полноценного форка с тестированием и последующей поддержкой акого‑нибудь Spring или Angular — годы работы для серьезной команды.

И это только «ширпотреб» — фреймворки общего назначения и широкого применения. А ведь еще есть нейросети, компьютерное зрение, распределенные вычисления, распознавание текста и прочие замечательные инструменты, со своей спецификой. Сделать форк например какого‑нибудь TensorFlow — задача вообще на грани реальности.",0,126
"Jenkins (в девичестве — Hudson), этот знаменитый проект CI-сервера, с самого начала был построен на собственном веб-фреймворке. Спустя много лет, уже после достижения большого успеха и популярности, фреймворк вытащили наружу в виде отдельного проекта:

https://github.com/jenkinsci/stapler

Так что да, такой вариант тоже возможен.

Но стоит помнить, что Jenkins/Hudson создавался и долгое время поддерживался в одиночку, в качестве пет-проекта очень серьезным профессионалом с большим опытом, работавшим на тот момент в Sun Microsystems.

Поэтому у автора Jenkins получилось с этапа начальной разработки разделить логику между приложением и внутренним фреймворком — не было давления сверху, не было набора бизнес‑задач, как и ограничений по срокам и бюджету.

Насколько разумно повторять подобное в реалиях коммерческой разработки — очень большой вопрос, но прецеденты есть.",0,127
